step,tci_time,mpo_time,step_time
1,0.718755960464,0.186241149902,0.913614988327
2,0.56508398056,0.197243928909,0.790858983994
3,0.566130876541,0.179021120071,0.753709077835
4,0.598871946335,0.20273900032,0.811192035675
5,0.650660991669,0.173799991608,0.832939147949
6,0.618383169174,0.174716949463,0.802006959915
7,0.673362016678,0.176779985428,0.88826084137
8,0.661313056946,0.180037021637,0.849824905396
9,0.618460178375,0.175410032272,0.802407979965
10,0.551959037781,0.177239894867,0.738026857376
11,0.710645914078,0.178843021393,0.902203083038
12,0.621236085892,0.179131984711,0.808968067169
13,0.562026977539,0.175073862076,0.775974988937
14,0.510175943375,0.174870967865,0.693775892258
15,0.465059995651,0.177375793457,0.650943994522
16,0.568691015244,0.205273866653,0.782449007034
17,0.732761859894,0.181408882141,0.922824859619
18,0.780357837677,0.208208084106,0.997694015503
19,0.762325048447,0.180191993713,0.951333045959
20,0.830147027969,0.1824259758,1.021258115768
21,0.955447912216,0.185697078705,1.150776147842
22,0.852921009064,0.18105506897,1.043007135391
23,0.922537088394,0.182976961136,1.114261865616
24,0.944348096848,0.182849884033,1.135978937149
25,0.868604898453,0.181754112244,1.059047222137
26,0.860976934433,0.185763120651,1.055912017822
27,0.857861042023,0.179977178574,1.046957015991
28,0.801123857498,0.186893939972,0.996757030487
29,0.843984127045,0.188533067703,1.042773008347
30,0.937137126923,0.184409856796,1.162664890289
31,0.895606994629,0.185150146484,1.090876102448
32,0.898982048035,0.183817148209,1.092313051224
33,0.80655503273,0.182765007019,0.998854160309
34,0.812112092972,0.182343006134,1.0032081604
35,0.886698961258,0.187834024429,1.083417892456
36,0.869386911392,0.182703018188,1.060863018036
37,0.842503070831,0.184141874313,1.049936056137
38,0.61611700058,0.184861898422,0.809770107269
39,0.734455108643,0.182194948196,0.925384044647
40,1.60423707962,0.180921077728,1.793885946274
41,0.839348077774,0.177330970764,1.026214838028
42,0.859123945236,0.182388067245,1.050208091736
43,1.176760911942,0.179404973984,1.365004062653
44,1.053130865097,0.182693004608,1.244560956955
45,1.380460977554,0.182341098785,1.571642160416
46,1.284161090851,0.18607711792,1.479266166687
47,1.20630979538,0.186419010162,1.401529073715
48,1.177503824234,0.183444023132,1.370828151703
49,1.168701887131,0.186214208603,1.39564704895
50,1.508569002151,0.186401128769,1.705455064774
51,1.667052030563,0.218003034592,1.912832975388
52,1.474494934082,0.187761068344,1.673536062241
53,2.077865123749,0.18994808197,2.277873039246
54,1.567075014114,0.189456224442,1.767290115356
55,2.498466014862,0.190877914429,2.699893951416
56,1.430294036865,0.188570022583,1.630348205566
57,1.216093063354,0.185173988342,1.412175893784
58,1.07816195488,0.179770231247,1.298983097076
59,1.047356843948,0.181035995483,1.237459897995
60,1.079477071762,0.183398008347,1.272233963013
61,1.10814499855,0.183620929718,1.318517923355
62,1.36993098259,0.186774015427,1.566134929657
63,1.418979883194,0.194599866867,1.622895002365
64,1.497815847397,0.222851037979,1.730062961578
65,1.466125011444,0.191992998123,1.6833319664
66,1.39942407608,0.225072860718,1.634116888046
67,1.710285902023,0.191697120667,1.911649942398
68,1.361720085144,0.219976902008,1.591336011887
69,1.573962211609,0.196854114532,1.780443191528
70,1.362627983093,0.195798873901,1.567854881287
71,1.364539146423,0.195695877075,1.571063041687
72,1.298727989197,0.195429801941,1.503908872604
73,1.328921079636,0.189522981644,1.575772047043
74,2.194632053375,0.190273046494,2.394496917725
75,1.649327993393,0.187741041183,1.846654891968
76,1.422264099121,0.211459875107,1.64360499382
77,1.676464080811,0.196208953857,1.882040023804
78,1.356756925583,0.189299106598,1.588737010956
79,1.509635925293,0.190618038177,1.743538856506
80,1.704663038254,0.18914103508,1.903038978577
81,1.768156051636,0.190010070801,1.969876050949
82,1.145064115524,0.187744140625,1.343603134155
83,1.360822916031,0.196853876114,1.567636013031
84,1.515722036362,0.194724798203,1.719784975052
85,1.70108294487,0.194316148758,1.904824018478
86,1.527698993683,0.197813034058,1.735100030899
87,1.612240076065,0.199953079224,1.82212805748
88,1.562164068222,0.219117879868,1.790759801865
89,2.425778865814,0.194647789001,2.630121946335
90,1.633183002472,0.192372083664,1.834949016571
91,1.782924890518,0.193525075912,1.987101078033
92,1.812839984894,0.19343495369,2.015711784363
93,1.73179101944,0.200603961945,1.942249059677
94,2.014023065567,0.197513103485,2.221044063568
95,1.838243961334,0.200175046921,2.047883033752
96,1.674275159836,0.194795846939,1.878763914108
97,1.664690971375,0.199223995209,1.873726129532
98,2.652641773224,0.198693990707,2.86137509346
99,1.667443990707,0.194940805435,1.871979951859
100,1.56754899025,0.194347858429,1.804255008698
101,1.739219903946,0.226092100143,1.976039171219
102,1.873226165771,0.203052997589,2.085962057114
103,1.563953876495,0.19704914093,1.770524024963
104,1.412981033325,0.195717096329,1.618673086166
105,1.52596616745,0.201725959778,1.737641096115
106,1.680927038193,0.19585609436,1.886283159256
107,1.75398516655,0.19813990593,1.962476015091
108,1.72444486618,0.196683883667,1.930783987045
109,2.127365112305,0.199817180634,2.336925029755
110,1.71307015419,0.198558092117,1.921229124069
111,2.855635881424,0.20574092865,3.073241949081
112,1.917830944061,0.203421831131,2.132481813431
113,1.916395902634,0.201764822006,2.129203796387
114,1.75363278389,0.205017089844,1.969043016434
115,2.194550037384,0.204431056976,2.408667087555
116,1.818635940552,0.201386928558,2.062852144241
117,2.15617108345,0.202983856201,2.36878490448
118,2.115247964859,0.207351922989,2.333302974701
119,1.920696973801,0.204814195633,2.135317087173
120,2.782479047775,0.204941987991,2.997666120529
121,2.098352909088,0.209500789642,2.318996906281
122,2.658349990845,0.20992898941,2.929224014282
123,2.833739995956,0.212764978409,3.056586027145
124,2.551147937775,0.211773872375,2.805968999863
125,2.473034858704,0.205796957016,2.68886590004
126,2.121416091919,0.204023838043,2.335707902908
127,2.198482036591,0.200858831406,2.443665027618
128,3.25781583786,0.205751895905,3.507822990417
129,2.227729082108,0.211751937866,2.449292898178
130,2.634443998337,0.208325862885,2.853826999664
131,2.537786006927,0.206746816635,2.755896806717
132,3.031674146652,0.211040973663,3.253408193588
133,2.773069143295,0.214555978775,2.997654914856
134,2.723608970642,0.216507911682,2.983501911163
135,3.184788942337,0.221305131912,3.417563199997
136,3.685423135757,0.219211101532,3.915424108505
137,3.816666126251,0.21918797493,4.046652078629
138,3.303071022034,0.217397928238,3.564811944962
139,3.516028165817,0.213011026382,3.773008108139
140,3.033332109451,0.216417074203,3.261001110077
141,2.806350946426,0.21515917778,3.034130096436
142,3.460714101791,0.218809127808,3.689840078354
143,2.725426197052,0.213051080704,2.952075004578
144,2.866492986679,0.209206819534,3.085750818253
145,2.937400102615,0.211261034012,3.158978939056
146,2.619093179703,0.215373039246,2.882419109344
147,2.54373884201,0.215533971786,2.802592992783
148,2.608415126801,0.214219808578,2.833166837692
149,1.986597061157,0.208327054977,2.205706119537
150,1.811950206757,0.206295967102,2.028807163239
151,2.049019813538,0.207054853439,2.267334938049
152,2.144073009491,0.208874940872,2.364289045334
153,2.966477155685,0.210191011429,3.187638044357
154,2.579351902008,0.213879108429,2.8045129776
155,2.970095157623,0.217162847519,3.230207920074
156,2.702383041382,0.212006807327,2.924816846848
157,2.324142932892,0.216313838959,2.583246946335
158,2.438075065613,0.215048789978,2.663156986237
159,2.430792093277,0.212512016296,2.668800115585
160,3.281309843063,0.21021604538,3.501438140869
161,2.47696018219,0.213499069214,2.719671010971
162,2.489726066589,0.218322038651,2.717808008194
163,2.578560829163,0.212013959885,2.800740003586
164,2.547896146774,0.211776971817,2.770291805267
165,2.361968994141,0.215070962906,2.586964845657
166,2.43657708168,0.213003873825,2.659623861313
167,2.137266874313,0.212119817734,2.359516859055
168,3.151998996735,0.215343952179,3.377156019211
169,2.061937093735,0.20880484581,2.283054828644
170,2.250217914581,0.211526870728,2.505375862122
171,2.03213095665,0.213984966278,2.257012844086
172,1.732555866241,0.208719015121,1.951617002487
173,1.651865005493,0.207284927368,1.86892580986
174,1.81719493866,0.211289167404,2.039297103882
175,1.87354183197,0.205968141556,2.090214967728
176,1.877346038818,0.210505962372,2.097404003143
177,2.437743186951,0.235124111176,2.682341098785
178,2.169513225555,0.212166070938,2.391416072845
179,2.092515945435,0.21360206604,2.316524028778
180,3.400085926056,0.211030006409,3.620899915695
181,2.190937995911,0.212517976761,2.415282964706
182,2.675375938416,0.21458697319,2.90115404129
183,2.572834968567,0.216794013977,2.816805124283
184,2.245921134949,0.215021848679,2.470913887024
185,2.258613109589,0.215139865875,2.484887838364
186,2.196891784668,0.245234966278,2.451846122742
187,2.684391021729,0.218953132629,2.91326713562
188,2.531053781509,0.21962594986,2.761877059937
189,3.247880935669,0.222800016403,3.482273101807
190,2.148519992828,0.219345092773,2.383292198181
191,2.4763879776,0.219851970673,2.70679807663
192,2.457634925842,0.225848197937,2.729375123978
193,2.970880031586,0.226897001266,3.207944869995
194,2.804898023605,0.2220890522,3.070966005325
195,3.058225154877,0.216913938522,3.28638792038
196,2.612443208694,0.222589015961,2.846776008606
197,2.186999082565,0.21324300766,2.409962892532
198,3.579432964325,0.223976135254,3.814491987228
199,2.221267938614,0.214119911194,2.451102972031
200,2.126219987869,0.217710018158,2.389797925949
201,2.855299949646,0.217394113541,3.084346055984
202,3.085661888123,0.250154972076,3.380826950073
203,3.181054115295,0.217568874359,3.408751010895
204,2.681608915329,0.217399835587,2.909417867661
205,2.734403848648,0.217844009399,2.962296962738
206,2.764795780182,0.221493005753,2.997158050537
207,4.05805683136,0.248379945755,4.351322889328
208,2.796677112579,0.219233989716,3.026061058044
209,2.62060713768,0.218016862869,2.848522901535
210,2.156543970108,0.220071077347,2.38653087616
211,2.611665010452,0.221578121185,2.844195127487
212,3.072108983994,0.222798109055,3.305433034897
213,2.522795915604,0.222262859344,2.754821062088
214,2.80376291275,0.22628903389,3.03981089592
215,3.966210126877,0.228633880615,4.204665899277
216,2.833046913147,0.220866918564,3.0823969841
217,2.587270975113,0.223410844803,2.83735203743
218,2.50665807724,0.222556114197,2.740386009216
219,2.319244861603,0.218815088272,2.552351951599
220,2.797616958618,0.220138072968,3.029626131058
221,2.322041988373,0.218408107758,2.554322004318
222,2.033169984818,0.220637083054,2.301460027695
223,2.587308168411,0.222349882126,2.85905790329
224,2.766797065735,0.223977088928,3.00233912468
225,3.417057037354,0.224358081818,3.65153503418
226,2.350372076035,0.221807956696,2.586370944977
227,2.429888010025,0.222147941589,2.662446022034
228,2.586131095886,0.221995830536,2.853196144104
229,3.704103946686,0.235460996628,3.950877904892
230,3.694828987122,0.225167989731,3.967141866684
231,3.433770895004,0.226490020752,3.67175412178
232,2.793145895004,0.225248813629,3.062540054321
233,4.435731172562,0.270977973938,4.716918945312
234,3.186318874359,0.231123209,3.428052186966
235,3.421023845673,0.227449893951,3.66055393219
236,3.465422153473,0.225768089294,3.70214009285
237,3.169464111328,0.257433891296,3.437938928604
238,3.169112205505,0.224145174026,3.403805017471
239,3.015829086304,0.222947835922,3.300560951233
240,3.348942995071,0.22251200676,3.582103967667
241,2.66034913063,0.350187063217,3.02179312706
242,3.439486980438,0.222106933594,3.672188997269
243,2.957196950912,0.226125955582,3.193946838379
244,2.632076025009,0.219036817551,2.895730018616
245,2.366497993469,0.220008134842,2.613547086716
246,3.405823945999,0.219880104065,3.636315107346
247,2.892127037048,0.225243091583,3.12778711319
248,3.183119058609,0.224822998047,3.419006109238
249,2.882715940475,0.225975036621,3.120112895966
250,4.036972999573,0.22172498703,4.270227909088
251,2.626027822495,0.218837022781,2.856330871582
252,2.912977218628,0.229443073273,3.15395617485
253,3.658973932266,0.224375009537,3.894721031189
254,2.993004083633,0.222068071365,3.226762056351
255,3.150429964066,0.238630056381,3.400303125381
256,3.737561225891,0.222813844681,3.970902919769
257,2.910127162933,0.224220991135,3.145884037018
258,3.245527029037,0.222733020782,3.47957110405
259,3.739031791687,0.225252866745,3.974580049515
260,2.972877025604,0.219655036926,3.222659111023
261,2.849658966064,0.222642183304,3.083356142044
262,3.052302122116,0.219830989838,3.282598972321
263,3.002388000488,0.224833965302,3.250530958176
264,2.882503986359,0.222812891006,3.116008043289
265,2.458361148834,0.221043109894,2.689535140991
266,2.329075813293,0.218063116074,2.558837175369
267,2.727845907211,0.218786001205,2.956983089447
268,2.318475961685,0.21808886528,2.54691696167
