bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,16,32,64,126,133,103,67,48,32,24,17,14,11,6,4,2
2,4,8,16,32,64,127,135,105,70,50,33,24,17,14,11,6,4,2
2,4,8,16,32,64,127,137,108,72,52,34,26,19,15,11,7,4,2
2,4,8,16,32,64,127,141,110,74,52,35,26,19,15,11,7,4,2
2,4,8,16,32,64,128,143,110,74,53,35,25,18,14,11,7,4,2
2,4,8,16,32,64,128,145,112,76,53,36,26,19,14,11,7,4,2
2,4,8,16,32,64,128,147,115,77,54,36,26,19,14,11,7,4,2
2,4,8,16,32,64,128,146,113,74,53,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,146,115,76,54,37,27,19,14,11,7,4,2
2,4,8,16,32,64,128,146,113,72,51,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,148,116,75,53,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,148,114,74,53,36,27,20,14,11,7,4,2
2,4,8,16,32,64,128,150,117,77,54,37,27,20,14,11,7,4,2
2,4,8,16,32,64,128,150,117,77,54,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,151,117,77,55,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,152,116,76,54,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,150,116,76,54,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,151,116,75,54,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,152,118,77,55,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,118,77,55,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,153,117,77,55,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,153,119,78,56,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,151,117,76,54,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,152,117,76,54,36,27,20,14,11,7,4,2
2,4,8,16,32,64,128,153,117,76,54,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,153,117,77,54,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,153,117,76,54,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,151,115,75,53,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,151,115,74,52,35,26,19,14,11,6,4,2
2,4,8,16,32,64,128,150,114,74,53,36,27,19,14,11,7,4,2
2,4,8,16,32,64,128,150,114,73,53,35,26,19,14,11,6,4,2
2,4,8,16,32,64,128,149,112,72,52,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,148,114,73,52,35,26,19,14,11,6,4,2
2,4,8,16,32,64,128,148,112,72,51,34,25,18,14,11,6,4,2
2,4,8,16,32,64,128,146,111,71,51,34,26,18,14,11,6,4,2
2,4,8,16,32,64,128,147,112,72,51,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,147,112,72,51,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,146,111,72,51,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,146,112,72,51,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,146,112,72,51,34,26,19,14,11,7,4,2
2,4,8,16,32,64,128,145,112,72,51,35,27,20,15,11,7,4,2
2,4,8,16,32,64,128,146,111,71,50,34,27,19,14,11,7,4,2
2,4,8,16,32,64,128,145,110,71,50,34,26,19,14,11,7,4,2
2,4,8,16,32,64,128,144,110,71,50,34,26,19,14,11,7,4,2
2,4,8,16,32,64,128,144,110,70,50,34,26,19,14,11,7,4,2
2,4,8,16,32,64,128,142,108,69,49,33,26,19,14,11,7,4,2
2,4,8,16,32,64,128,142,106,67,48,32,25,18,14,11,7,4,2
2,4,8,16,32,64,128,142,105,66,48,32,25,18,14,11,7,4,2
2,4,8,16,32,64,128,143,106,68,50,36,28,20,15,11,7,4,2
2,4,8,16,32,64,128,144,106,68,49,35,26,19,14,11,7,4,2
2,4,8,16,32,64,128,144,107,69,50,36,27,19,15,11,7,4,2
2,4,8,16,32,64,128,144,108,69,50,36,27,19,15,11,7,4,2
2,4,8,16,32,64,128,144,108,70,50,35,27,19,15,11,7,4,2
2,4,8,16,32,64,128,144,106,69,50,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,143,105,70,50,35,27,20,15,11,7,4,2
2,4,8,16,32,64,128,145,108,71,51,35,27,20,15,11,7,4,2
2,4,8,16,32,64,128,144,107,70,51,35,27,20,15,11,7,4,2
2,4,8,16,32,64,128,144,106,69,50,35,27,20,15,11,7,4,2
2,4,8,16,32,64,128,143,106,69,50,34,27,20,15,11,7,4,2
2,4,8,16,32,64,128,143,106,69,50,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,145,108,69,50,34,26,19,14,11,7,4,2
2,4,8,16,32,64,128,145,108,70,50,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,143,107,69,50,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,144,108,70,50,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,145,109,71,50,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,145,108,71,51,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,146,108,70,50,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,146,109,70,50,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,144,108,70,50,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,144,107,70,50,34,27,19,15,11,7,4,2
2,4,8,16,32,64,128,144,108,70,50,34,26,19,14,11,6,4,2
2,4,8,16,32,64,128,144,107,69,49,33,26,18,14,11,6,4,2
2,4,8,16,32,64,128,144,108,70,50,33,26,18,14,11,6,4,2
2,4,8,16,32,64,128,145,108,70,50,34,27,19,15,11,7,4,2
2,4,8,16,32,64,128,145,107,70,50,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,143,106,69,50,34,27,19,15,11,7,4,2
2,4,8,16,32,64,128,145,108,71,51,34,26,19,15,11,7,4,2
2,4,8,16,32,64,128,144,107,69,50,34,26,18,15,11,7,4,2
2,4,8,16,32,64,128,144,107,69,50,34,26,18,15,11,7,4,2
2,4,8,16,32,64,128,144,106,68,49,33,25,18,15,11,7,4,2
2,4,8,16,32,64,128,146,108,70,51,35,26,19,15,11,7,4,2
2,4,8,16,32,64,128,145,107,69,50,33,25,18,15,11,7,4,2
2,4,8,16,32,64,128,147,110,71,51,35,27,19,15,11,7,4,2
2,4,8,16,32,64,128,146,108,71,51,35,27,19,15,11,7,4,2
2,4,8,16,32,64,128,147,109,72,52,36,28,20,16,11,7,4,2
2,4,8,16,32,64,128,147,109,73,53,37,29,21,17,12,7,4,2
2,4,8,16,32,64,128,150,112,75,54,38,29,21,17,12,7,4,2
2,4,8,16,32,64,128,148,111,73,53,37,28,20,16,12,7,4,2
2,4,8,16,32,64,128,150,111,73,52,36,27,19,15,11,7,4,2
2,4,8,16,32,64,128,150,111,73,53,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,150,110,72,52,36,27,19,15,11,7,4,2
2,4,8,16,32,64,128,149,110,73,52,36,27,19,15,11,7,4,2
2,4,8,16,32,64,128,149,110,72,51,35,26,19,15,11,7,4,2
2,4,8,16,32,64,128,149,110,72,52,35,26,19,15,11,7,4,2
2,4,8,16,32,64,128,148,111,73,53,36,26,19,15,11,7,4,2
2,4,8,16,32,64,128,150,112,74,54,37,28,21,16,12,7,4,2
2,4,8,16,32,64,128,152,113,74,54,38,28,21,16,12,7,4,2
2,4,8,16,32,64,128,151,112,74,53,37,27,20,16,12,7,4,2
2,4,8,16,32,64,128,150,111,72,52,35,26,19,15,12,7,4,2
2,4,8,16,32,64,128,150,111,72,52,35,26,19,15,11,7,4,2
2,4,8,16,32,64,128,150,111,72,52,36,26,18,14,11,7,4,2
2,4,8,16,32,64,128,152,113,74,53,37,27,20,15,11,7,4,2
2,4,8,16,32,64,128,153,113,74,53,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,113,74,53,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,154,115,74,53,38,28,21,15,12,7,4,2
2,4,8,16,32,64,128,153,116,75,53,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,157,119,76,54,38,28,21,16,12,7,4,2
2,4,8,16,32,64,128,156,119,76,55,39,28,20,15,11,7,4,2
2,4,8,16,32,64,128,156,118,76,55,39,29,21,16,12,7,4,2
2,4,8,16,32,64,128,156,118,76,54,38,28,21,15,11,7,4,2
2,4,8,16,32,64,128,156,119,77,55,38,28,21,15,11,7,4,2
2,4,8,16,32,64,128,157,119,78,56,39,29,22,16,12,7,4,2
2,4,8,16,32,64,128,157,120,80,57,39,29,22,16,12,7,4,2
2,4,8,16,32,64,128,158,118,79,57,39,29,22,16,12,7,4,2
2,4,8,16,32,64,128,159,119,80,58,40,30,22,16,12,7,4,2
2,4,8,16,32,64,128,158,118,79,57,39,29,22,16,12,7,4,2
2,4,8,16,32,64,128,160,118,79,57,39,29,21,16,12,7,4,2
2,4,8,16,32,64,128,159,117,78,55,38,28,21,15,12,7,4,2
2,4,8,16,32,64,128,158,117,77,55,38,28,21,16,12,7,4,2
2,4,8,16,32,64,128,159,119,78,56,38,28,21,16,12,7,4,2
2,4,8,16,32,64,128,159,119,78,56,38,28,21,16,12,7,4,2
2,4,8,16,32,64,128,159,118,77,55,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,158,117,77,55,38,29,21,16,12,7,4,2
2,4,8,16,32,64,128,159,118,77,56,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,155,116,76,55,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,155,115,74,53,37,27,20,15,11,7,4,2
2,4,8,16,32,64,128,155,116,74,53,37,27,20,15,11,7,4,2
2,4,8,16,32,64,128,155,114,73,52,37,27,20,15,11,7,4,2
2,4,8,16,32,64,128,153,115,73,52,37,27,20,15,11,7,4,2
2,4,8,16,32,64,128,153,114,73,52,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,113,73,52,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,114,73,52,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,154,115,75,53,38,28,20,15,12,7,4,2
2,4,8,16,32,64,128,154,116,76,54,38,29,21,16,12,7,4,2
2,4,8,16,32,64,128,154,117,77,55,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,154,116,76,55,38,29,21,16,12,7,4,2
2,4,8,16,32,64,128,154,117,76,54,38,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,114,74,53,37,28,20,15,11,7,4,2
2,4,8,16,32,64,128,153,113,74,53,36,27,19,15,11,7,4,2
