bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,16,32,43,42,31,26,16,16,10,10,8,7,5,5,4,2
2,4,8,16,32,43,42,31,26,16,16,10,10,8,7,5,5,4,2
2,4,8,16,32,44,43,31,26,16,16,10,10,9,7,5,5,4,2
2,4,8,16,32,44,43,31,26,17,17,11,11,9,7,5,5,4,2
2,4,8,16,32,44,43,31,26,15,16,10,10,8,7,5,5,4,2
2,4,8,16,32,44,44,30,26,15,16,10,10,9,7,5,5,4,2
2,4,8,16,32,44,45,31,26,16,17,11,10,9,7,5,5,4,2
2,4,8,16,32,45,46,31,26,16,17,11,10,9,7,5,5,4,2
2,4,8,16,32,45,46,31,26,15,16,10,10,9,7,5,5,4,2
2,4,8,16,32,45,46,30,26,15,16,10,10,9,7,5,5,4,2
2,4,8,16,32,45,48,32,27,16,17,11,11,9,7,5,5,4,2
2,4,8,16,32,46,49,33,27,16,16,10,10,8,7,5,5,4,2
2,4,8,16,32,46,50,34,27,16,16,10,10,8,7,5,5,4,2
2,4,8,16,32,46,50,34,27,16,16,10,10,8,7,5,5,4,2
2,4,8,16,32,47,51,36,28,18,17,11,11,9,7,5,5,4,2
2,4,8,16,32,47,52,36,29,19,17,11,11,9,7,5,5,4,2
2,4,8,16,32,48,53,37,29,19,17,11,11,9,7,5,5,4,2
2,4,8,16,32,48,53,35,28,18,16,10,10,8,7,5,5,4,2
2,4,8,16,32,48,55,37,30,20,17,11,11,9,7,5,5,4,2
2,4,8,16,32,48,55,36,29,19,16,10,10,8,7,5,5,4,2
2,4,8,16,32,48,57,37,30,19,16,10,10,8,7,5,5,4,2
2,4,8,16,32,49,57,38,31,21,17,10,10,8,7,5,5,4,2
2,4,8,16,32,49,59,41,34,24,19,13,12,9,7,5,5,4,2
2,4,8,16,32,50,60,39,32,21,17,10,10,8,7,5,5,4,2
2,4,8,16,32,50,60,39,32,21,17,10,10,8,7,5,5,4,2
2,4,8,16,32,51,61,40,33,21,17,10,10,8,7,5,5,4,2
2,4,8,16,32,52,62,42,35,23,19,14,13,10,8,6,5,4,2
2,4,8,16,32,52,62,41,35,21,17,11,11,9,8,6,5,4,2
2,4,8,16,32,53,62,41,35,21,17,10,10,8,8,7,5,4,2
2,4,8,16,32,53,63,43,37,23,18,12,11,9,9,7,5,4,2
2,4,8,16,32,53,65,45,38,24,19,13,12,9,9,7,5,4,2
2,4,8,16,32,54,66,45,37,23,18,12,11,9,9,7,5,4,2
2,4,8,16,32,54,66,44,37,22,18,12,11,9,9,7,5,4,2
2,4,8,16,32,54,67,46,38,24,19,13,11,9,9,7,5,4,2
2,4,8,16,32,55,67,45,38,23,19,13,11,9,9,7,5,4,2
2,4,8,16,32,55,68,46,38,24,19,13,11,9,9,7,5,4,2
2,4,8,16,32,56,69,46,38,23,19,13,11,9,9,7,5,4,2
2,4,8,16,32,56,70,47,39,24,20,14,11,9,9,7,5,4,2
2,4,8,16,32,56,70,45,37,21,18,12,10,8,8,6,5,4,2
2,4,8,16,32,56,71,46,37,23,20,13,11,8,8,7,5,4,2
2,4,8,16,32,56,71,46,38,24,22,14,12,9,9,7,5,4,2
2,4,8,16,32,57,72,47,39,25,22,14,12,9,9,7,5,4,2
2,4,8,16,32,57,72,47,38,24,22,14,12,9,9,7,5,4,2
2,4,8,16,32,57,73,49,40,26,23,14,12,9,9,7,5,4,2
2,4,8,16,32,57,74,50,40,27,23,14,12,9,9,7,5,4,2
2,4,8,16,32,58,75,51,40,27,22,14,12,9,9,7,5,4,2
2,4,8,16,32,58,76,52,41,28,23,15,13,9,9,7,5,4,2
2,4,8,16,32,58,77,53,41,27,22,14,12,8,8,7,5,4,2
2,4,8,16,32,59,77,54,41,27,22,14,12,8,9,7,5,4,2
2,4,8,16,32,58,79,54,41,27,21,13,11,8,8,7,5,4,2
2,4,8,16,32,59,79,54,42,27,22,14,12,9,9,7,5,4,2
2,4,8,16,32,59,81,54,43,27,22,14,12,9,9,7,5,4,2
2,4,8,16,32,59,82,55,44,28,22,14,12,9,9,7,5,4,2
2,4,8,16,32,60,82,55,43,27,22,14,12,10,9,7,5,4,2
2,4,8,16,32,60,84,56,44,26,21,13,11,8,8,7,5,4,2
2,4,8,16,32,60,85,58,46,28,22,13,11,8,8,7,5,4,2
2,4,8,16,32,60,86,59,46,29,23,15,12,9,8,7,5,4,2
2,4,8,16,32,60,87,61,47,29,23,15,12,9,8,7,5,4,2
2,4,8,16,32,60,88,61,46,28,23,15,12,9,8,7,5,4,2
2,4,8,16,32,61,89,62,47,28,23,16,13,10,9,7,5,4,2
2,4,8,16,32,61,90,64,49,31,25,18,14,11,9,7,5,4,2
2,4,8,16,32,61,91,65,49,31,25,18,14,11,9,7,5,4,2
2,4,8,16,32,62,93,67,50,32,25,18,15,11,9,7,5,4,2
2,4,8,16,32,62,93,67,51,33,26,18,14,10,9,7,5,4,2
2,4,8,16,32,62,96,69,51,32,24,17,14,10,9,7,5,4,2
2,4,8,16,32,62,97,71,53,33,25,17,14,10,9,7,5,4,2
2,4,8,16,32,63,98,73,55,35,27,18,14,10,9,7,5,4,2
2,4,8,16,32,63,99,75,57,35,27,18,14,10,9,7,5,4,2
2,4,8,16,32,63,101,75,58,36,28,18,14,10,9,7,5,4,2
2,4,8,16,32,63,103,77,59,37,29,18,14,10,9,7,5,4,2
2,4,8,16,32,63,104,78,60,38,30,19,15,11,9,7,5,4,2
2,4,8,16,32,64,106,78,59,37,29,18,15,11,9,7,5,4,2
2,4,8,16,32,64,108,81,61,39,30,20,16,11,9,7,5,4,2
2,4,8,16,32,64,110,86,64,42,31,21,17,12,10,8,6,4,2
2,4,8,16,32,64,110,86,65,42,31,21,17,12,10,8,6,4,2
2,4,8,16,32,64,111,88,67,43,32,22,18,13,10,7,5,4,2
2,4,8,16,32,64,112,90,68,43,32,22,18,13,10,7,5,4,2
2,4,8,16,32,64,113,91,70,44,33,24,19,13,10,8,6,4,2
2,4,8,16,32,64,114,93,71,45,33,23,17,12,9,7,5,4,2
2,4,8,16,32,64,116,93,71,45,33,22,16,11,9,7,5,4,2
2,4,8,16,32,64,117,96,72,45,33,23,17,12,10,8,5,4,2
2,4,8,16,32,64,117,100,75,49,36,26,19,14,11,9,6,4,2
2,4,8,16,32,64,117,102,75,48,35,24,18,13,11,9,6,4,2
2,4,8,16,32,64,119,105,76,50,36,24,18,13,11,9,6,4,2
2,4,8,16,32,64,119,107,79,51,37,24,19,14,12,10,6,4,2
2,4,8,16,32,64,119,113,84,54,39,27,20,14,12,10,6,4,2
2,4,8,16,32,64,120,112,84,53,39,27,20,14,12,10,6,4,2
2,4,8,16,32,64,120,114,87,56,41,28,22,16,13,10,6,4,2
2,4,8,16,32,64,122,117,89,59,43,30,23,16,13,10,6,4,2
2,4,8,16,32,64,122,121,90,58,42,29,22,15,13,10,6,4,2
2,4,8,16,32,64,123,122,90,59,42,29,22,15,13,10,6,4,2
2,4,8,16,32,64,123,126,93,61,43,30,22,15,13,10,6,4,2
2,4,8,16,32,64,125,129,97,63,45,31,23,16,14,10,7,4,2
2,4,8,16,32,64,125,130,97,61,44,30,23,16,14,10,7,4,2
2,4,8,16,32,64,125,130,98,62,45,31,24,17,15,11,7,4,2
2,4,8,16,32,64,125,132,100,64,46,31,23,16,14,11,7,4,2
2,4,8,16,32,64,126,132,99,63,46,31,23,16,14,11,7,4,2
2,4,8,16,32,64,126,133,99,64,47,31,23,16,14,11,7,4,2
2,4,8,16,32,64,127,134,100,64,47,31,23,16,14,11,7,4,2
2,4,8,16,32,64,126,134,100,64,47,31,24,17,14,11,7,4,2
2,4,8,16,32,64,127,135,102,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,136,102,65,47,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,136,103,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,138,103,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,137,103,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,136,103,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,127,138,103,65,47,31,24,17,14,11,7,4,2
2,4,8,16,32,64,127,137,103,64,46,30,23,16,13,10,6,4,2
2,4,8,16,32,64,127,138,103,65,47,31,24,17,14,10,6,4,2
2,4,8,16,32,64,128,138,104,66,48,32,24,17,14,10,6,4,2
2,4,8,16,32,64,127,137,103,65,47,31,24,16,13,10,6,4,2
2,4,8,16,32,64,127,137,102,64,46,30,23,16,13,10,6,4,2
2,4,8,16,32,64,128,137,102,64,46,30,23,16,13,10,6,4,2
2,4,8,16,32,64,128,138,102,64,46,30,23,16,13,10,6,4,2
2,4,8,16,32,64,127,137,100,63,46,30,23,16,13,10,6,4,2
2,4,8,16,32,64,128,136,99,61,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,138,102,65,47,31,23,16,13,10,6,4,2
2,4,8,16,32,64,128,137,103,66,47,31,23,16,13,10,6,4,2
2,4,8,16,32,64,128,137,102,65,46,31,23,16,13,10,6,4,2
2,4,8,16,32,64,128,134,99,63,45,30,23,16,13,10,6,4,2
2,4,8,16,32,64,128,134,100,64,46,31,23,16,13,10,6,4,2
2,4,8,16,32,64,128,133,101,64,46,30,22,16,13,10,6,4,2
2,4,8,16,32,64,128,133,98,61,44,28,21,15,13,10,6,4,2
2,4,8,16,32,64,128,132,99,62,45,29,21,15,13,10,6,4,2
2,4,8,16,32,64,128,132,97,61,44,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,133,97,62,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,132,97,62,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,132,97,62,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,131,96,61,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,131,96,62,46,31,24,17,14,10,6,4,2
2,4,8,16,32,64,128,132,98,64,47,31,23,16,14,10,6,4,2
2,4,8,16,32,64,128,131,97,62,46,30,23,16,14,10,6,4,2
2,4,8,16,32,64,128,130,96,62,45,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,129,95,61,45,30,23,16,13,10,6,4,2
2,4,8,16,32,64,128,127,94,61,44,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,127,93,61,44,29,22,15,13,10,6,4,2
2,4,8,16,32,64,128,129,94,62,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,129,97,63,46,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,96,62,46,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,61,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,128,95,62,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,129,95,62,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,128,95,62,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,130,96,62,45,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,128,95,62,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,96,64,46,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,127,94,61,44,30,23,15,13,10,6,4,2
2,4,8,16,32,64,128,129,97,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,131,96,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,129,95,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,132,97,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,131,96,63,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,132,98,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,131,98,64,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,132,97,64,46,32,24,16,14,10,6,4,2
2,4,8,16,32,64,128,130,95,63,45,31,24,16,14,10,6,4,2
2,4,8,16,32,64,128,130,97,64,46,32,24,16,14,10,6,4,2
2,4,8,16,32,64,128,130,96,63,45,31,24,16,14,10,6,4,2
2,4,8,16,32,64,128,131,96,63,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,62,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,62,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,131,95,63,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,63,46,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,63,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,129,94,62,45,31,24,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,63,46,33,25,16,14,10,6,4,2
2,4,8,16,32,64,128,128,94,63,46,33,25,16,13,10,6,4,2
2,4,8,16,32,64,128,129,94,63,46,32,25,16,13,10,6,4,2
2,4,8,16,32,64,128,131,95,63,46,33,25,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,63,46,33,25,16,13,10,6,4,2
2,4,8,16,32,64,128,131,96,63,46,32,24,16,13,10,6,4,2
2,4,8,16,32,64,128,132,96,63,46,32,24,16,14,10,6,4,2
2,4,8,16,32,64,128,134,98,65,47,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,134,98,64,47,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,137,100,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,100,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,99,65,47,33,25,17,14,10,6,4,2
2,4,8,16,32,64,128,136,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,135,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,134,98,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,135,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,135,100,66,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,135,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,99,65,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,136,101,66,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,137,101,66,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,137,101,66,48,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,138,102,67,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,139,103,67,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,140,103,67,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,140,104,68,50,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,140,103,66,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,141,103,66,49,33,25,17,14,11,7,4,2
2,4,8,16,32,64,128,140,103,67,49,33,25,17,14,11,7,4,2
2,4,8,16,32,64,128,141,104,69,51,35,26,18,14,11,6,4,2
2,4,8,16,32,64,128,139,102,66,48,32,25,17,14,11,6,4,2
2,4,8,16,32,64,128,142,104,67,48,32,25,17,14,11,6,4,2
2,4,8,16,32,64,128,143,104,67,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,143,105,68,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,145,106,67,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,145,107,68,49,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,143,107,68,49,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,146,109,69,49,33,25,18,14,11,7,4,2
2,4,8,16,32,64,128,145,109,70,50,34,25,18,14,11,7,4,2
2,4,8,16,32,64,128,146,108,68,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,145,108,68,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,144,107,67,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,144,106,67,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,143,106,67,48,32,24,18,14,11,7,4,2
2,4,8,16,32,64,128,144,105,66,48,32,24,18,14,11,7,4,2
2,4,8,16,32,64,128,142,104,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,141,104,66,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,141,103,66,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,141,101,64,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,141,102,65,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,141,102,64,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,140,100,64,47,31,23,17,14,10,6,4,2
2,4,8,16,32,64,128,140,101,65,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,140,102,66,48,32,24,17,14,11,7,4,2
2,4,8,16,32,64,128,142,103,67,50,34,26,18,15,11,7,4,2
2,4,8,16,32,64,128,143,104,68,50,34,26,18,15,11,7,4,2
2,4,8,16,32,64,128,141,102,67,50,34,26,18,15,11,7,4,2
2,4,8,16,32,64,128,140,102,67,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,138,102,66,49,33,25,17,14,11,6,4,2
2,4,8,16,32,64,128,138,101,66,48,32,25,17,14,11,6,4,2
