bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,16,32,64,128,126,90,57,40,27,20,14,12,10,6,4,2
2,4,8,16,32,64,128,128,92,58,40,27,20,14,12,10,6,4,2
2,4,8,16,32,64,127,127,92,57,41,28,21,15,12,9,5,4,2
2,4,8,16,32,64,128,128,95,61,43,30,22,15,13,10,6,4,2
2,4,8,16,32,64,128,130,96,63,45,31,23,16,13,10,6,4,2
2,4,8,16,32,64,127,131,97,63,45,31,23,16,13,10,6,4,2
2,4,8,16,32,64,128,130,95,61,43,29,21,15,12,10,6,4,2
2,4,8,16,32,64,128,128,93,59,42,29,21,15,12,9,6,4,2
2,4,8,16,32,64,128,130,94,59,42,29,21,15,12,10,6,4,2
2,4,8,16,32,64,128,128,92,58,41,28,20,14,12,10,6,4,2
2,4,8,16,32,64,128,127,92,58,41,28,20,14,12,9,5,4,2
2,4,8,16,32,64,128,127,92,58,41,28,20,14,12,9,5,4,2
2,4,8,16,32,64,128,124,90,57,40,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,124,89,56,40,27,20,15,12,9,5,4,2
2,4,8,16,32,64,128,124,89,55,38,27,20,15,12,9,5,4,2
2,4,8,16,32,64,128,123,88,56,40,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,122,88,56,39,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,121,86,55,39,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,119,84,52,37,25,19,14,12,9,5,4,2
2,4,8,16,32,64,128,118,83,51,37,24,18,13,11,9,5,4,2
2,4,8,16,32,64,128,118,82,51,37,24,18,13,11,9,5,4,2
2,4,8,16,32,64,128,118,83,51,37,25,19,13,11,9,5,4,2
2,4,8,16,32,64,128,121,84,54,39,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,121,84,54,39,27,20,14,12,9,5,4,2
2,4,8,16,32,64,128,121,86,56,40,28,20,14,12,9,5,4,2
2,4,8,16,32,64,128,119,85,55,40,28,20,15,12,9,5,4,2
2,4,8,16,32,64,128,121,86,56,40,28,20,15,12,10,6,4,2
2,4,8,16,32,64,128,122,87,56,41,28,21,15,12,10,6,4,2
2,4,8,16,32,64,128,122,86,55,40,28,21,15,12,10,6,4,2
2,4,8,16,32,64,127,121,86,56,40,27,21,15,12,10,6,4,2
2,4,8,16,32,64,128,120,84,54,38,26,20,15,12,9,6,4,2
