step,time,charge,ef_energy,ef_energy_mode1,kinetic_energy,total_energy,momentum,tt_norm,bond_dimension,elapsed_time
62,6.2,2.053346862017,3.326001e-6,3.318324e-6,0.041174647262,0.041177973262999996,-7.365197e-6,3510.944988030828,26,101.036083221436
63,6.3,2.053333849296,2.98493e-6,2.976823e-6,0.041174883516,0.041177868446,-7.574805e-6,3510.955803856995,26,102.732606172562
64,6.4,2.053321743581,2.739922e-6,2.73119e-6,0.041175339829,0.041178079751,-6.682008e-6,3510.9938429750414,26,104.536917209625
65,6.5,2.053333740493,2.595081e-6,2.586299e-6,0.041175311685,0.041177906766,-6.188014e-6,3510.9938907484484,26,106.455780029297
66,6.6,2.053338510379,2.55311e-6,2.543456e-6,0.041175207355,0.041177760465,-5.316525e-6,3510.986964649792,26,108.847742080688
67,6.7,2.053339930551,2.616134e-6,2.605174e-6,0.041174813423,0.041177429557,-4.466006e-6,3510.9925421198454,26,111.480496168137
68,6.8,2.053320175377,2.795797e-6,2.782857e-6,0.041174056552,0.041176852349,-4.523821e-6,3511.0174851307115,27,113.769614219666
69,6.9,2.053325183784,3.106704e-6,3.090771e-6,0.041173467228,0.041176573932,-3.96259e-6,3511.0358864574227,27,116.240159034729
70,7.0,2.053341669239,3.56798e-6,3.547697e-6,0.041172794734,0.041176362714,-1.371406e-6,3511.038899845998,27,118.551493167877
71,7.1,2.053320075041,4.21367e-6,4.187345e-6,0.041171730287,0.041175943957,2.56669e-7,3511.0550476458875,28,121.597332000732
72,7.2,2.0533511844,5.066393e-6,5.03162e-6,0.041170781793,0.041175848186,6.75446e-7,3511.0197348276292,29,124.13464307785
73,7.3,2.053369628282,6.149557e-6,6.102811e-6,0.041169184367,0.041175333923999996,1.887e-6,3510.968685119752,29,126.906554222107
74,7.4,2.053327055159,7.521943e-6,7.460729e-6,0.041167998498,0.041175520441,7.00415e-7,3510.978999720643,30,129.158061027527
75,7.5,2.053356726396,9.251537e-6,9.175276e-6,0.041166122779,0.041175374316000005,1.814429e-6,3510.957602976782,30,131.769880056381
76,7.6,2.053377066114,1.1318532e-5,1.1226308e-5,0.0411633008,0.041174619332,9.75742e-7,3510.9016184032403,30,133.942731142044
