bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,16,30,34,34,25,22,14,11,7,7,5,5,4,5,4,2
2,4,8,16,30,34,34,25,22,14,10,7,6,5,5,4,5,4,2
2,4,8,16,31,34,35,27,23,15,12,9,8,6,6,5,5,4,2
2,4,8,16,31,35,36,27,24,15,12,8,7,5,5,4,5,4,2
2,4,8,16,31,35,37,29,25,16,13,9,8,6,6,5,5,4,2
2,4,8,16,31,36,38,29,25,16,14,10,8,6,6,5,5,4,2
2,4,8,16,31,36,39,29,25,16,14,10,8,6,6,5,5,4,2
2,4,8,16,31,37,40,29,25,16,14,10,8,6,6,5,5,4,2
2,4,8,16,31,37,41,30,25,16,14,10,8,6,6,5,5,4,2
2,4,8,16,31,38,41,29,24,15,14,10,8,6,6,5,5,4,2
2,4,8,16,31,38,43,29,24,15,14,9,7,5,5,4,5,4,2
2,4,8,16,32,38,44,29,24,15,14,9,7,5,5,4,5,4,2
2,4,8,16,32,38,45,30,24,15,15,10,8,6,6,5,5,4,2
2,4,8,16,32,38,46,31,25,15,15,10,8,6,6,5,5,4,2
2,4,8,16,32,39,47,31,26,16,16,10,8,6,6,5,5,4,2
2,4,8,16,32,39,49,31,26,16,16,10,8,6,6,5,5,4,2
2,4,8,16,32,39,50,32,26,16,16,10,8,6,6,5,5,4,2
2,4,8,16,32,40,50,33,27,17,16,10,8,6,6,5,5,4,2
2,4,8,16,32,40,50,32,26,16,15,10,8,6,6,5,5,4,2
2,4,8,16,32,40,51,34,27,17,16,10,8,6,6,5,5,4,2
2,4,8,16,32,40,52,35,27,18,16,10,8,6,6,5,5,4,2
2,4,8,16,32,41,52,34,27,17,16,10,8,6,6,5,5,4,2
2,4,8,16,32,41,53,35,27,18,16,10,9,7,6,5,5,4,2
2,4,8,16,32,41,53,34,27,18,16,10,9,7,6,5,5,4,2
2,4,8,16,32,42,53,35,27,18,16,10,9,7,6,5,5,4,2
2,4,8,16,32,42,54,35,28,19,16,10,9,7,6,5,5,4,2
2,4,8,16,32,43,55,35,29,19,16,10,10,8,6,5,5,4,2
2,4,8,16,32,43,55,37,31,21,17,11,10,8,6,5,5,4,2
2,4,8,16,32,43,55,36,30,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,44,56,37,30,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,44,56,38,31,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,44,56,38,31,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,45,56,38,31,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,44,56,39,31,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,45,57,40,33,21,16,10,10,8,6,5,5,4,2
2,4,8,16,32,45,58,41,34,22,17,12,11,8,6,5,5,4,2
2,4,8,16,32,45,58,41,33,20,16,10,10,8,6,5,5,4,2
2,4,8,16,32,45,59,41,33,20,16,11,10,8,6,5,5,4,2
2,4,8,16,32,46,61,42,33,20,16,11,10,8,6,5,5,4,2
2,4,8,16,32,45,61,42,34,21,17,11,10,8,6,5,5,4,2
2,4,8,16,32,46,63,43,35,22,18,12,10,8,6,5,5,4,2
2,4,8,16,32,46,64,45,36,23,19,14,12,9,7,5,5,4,2
2,4,8,16,32,47,66,46,37,23,19,14,12,9,7,5,5,4,2
2,4,8,16,32,47,66,46,36,22,18,13,11,8,7,5,5,4,2
2,4,8,16,32,47,66,47,37,25,20,14,12,9,7,5,5,4,2
2,4,8,16,32,47,67,49,38,25,20,14,12,9,7,5,5,4,2
2,4,8,16,32,48,68,51,39,26,21,14,12,9,8,6,5,4,2
2,4,8,16,32,49,70,52,40,28,22,14,12,9,9,7,5,4,2
2,4,8,16,32,51,72,52,41,28,22,14,12,9,9,7,5,4,2
2,4,8,16,32,51,72,52,39,26,22,14,12,9,9,7,5,4,2
2,4,8,16,32,52,73,52,40,26,21,14,12,9,9,7,5,4,2
2,4,8,16,32,52,74,53,41,27,22,14,12,9,9,7,5,4,2
2,4,8,16,32,52,75,54,42,27,22,15,13,9,9,7,5,4,2
2,4,8,16,32,52,77,54,41,25,20,12,9,6,7,6,5,4,2
2,4,8,16,32,53,78,55,43,26,21,14,12,9,9,7,5,4,2
2,4,8,16,32,53,80,58,45,29,23,16,13,9,9,7,5,4,2
2,4,8,16,32,54,81,60,46,30,23,16,13,9,9,7,5,4,2
2,4,8,16,32,54,82,61,46,29,23,16,13,9,9,7,5,4,2
2,4,8,16,32,55,82,62,47,31,24,17,13,9,9,7,5,4,2
2,4,8,16,32,55,85,63,47,31,24,16,13,9,9,7,6,4,2
2,4,8,16,32,55,85,64,48,31,24,17,13,9,9,7,6,4,2
2,4,8,16,32,55,86,66,50,33,25,18,14,10,9,7,6,4,2
2,4,8,16,32,55,89,68,52,34,26,18,14,10,9,7,5,4,2
2,4,8,16,32,56,90,70,54,36,27,19,14,10,9,7,5,4,2
2,4,8,16,32,55,91,73,56,37,28,20,15,11,9,7,5,4,2
2,4,8,16,32,56,92,74,57,37,28,20,15,11,9,7,5,4,2
2,4,8,16,32,56,93,76,58,38,28,19,15,11,9,7,5,4,2
2,4,8,16,32,56,95,79,59,40,29,20,16,11,9,7,5,4,2
2,4,8,16,32,57,96,81,60,41,30,21,16,11,9,7,5,4,2
2,4,8,16,32,57,98,82,61,41,30,20,16,11,9,7,5,4,2
2,4,8,16,32,57,98,86,65,44,32,22,17,11,9,7,5,4,2
2,4,8,16,32,57,99,87,66,44,32,22,17,11,9,7,5,4,2
2,4,8,16,32,57,101,90,68,46,33,23,18,13,11,8,6,4,2
2,4,8,16,32,58,101,91,70,45,32,21,16,11,9,7,5,4,2
2,4,8,16,32,58,103,96,72,48,34,24,18,13,11,8,6,4,2
2,4,8,16,32,58,105,96,71,47,33,23,17,12,10,8,6,4,2
2,4,8,16,32,59,106,99,74,50,35,25,18,12,10,8,6,4,2
2,4,8,16,32,59,107,101,75,50,36,25,18,12,10,8,6,4,2
2,4,8,16,32,59,107,102,75,49,35,23,17,11,9,7,5,4,2
2,4,8,16,32,59,107,103,75,48,34,22,16,11,9,7,5,4,2
2,4,8,16,32,59,108,104,74,47,34,22,16,11,9,7,5,4,2
2,4,8,16,32,60,109,106,77,48,35,22,16,11,9,7,5,4,2
2,4,8,16,32,60,109,107,77,48,35,22,16,11,9,7,5,4,2
2,4,8,16,32,61,110,107,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,61,111,107,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,61,110,108,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,61,111,108,78,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,62,112,109,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,62,112,110,78,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,62,113,110,78,48,35,22,16,11,9,7,5,4,2
2,4,8,16,32,62,113,111,79,49,36,23,17,12,9,7,5,4,2
2,4,8,16,32,62,114,111,79,49,36,23,17,12,9,7,5,4,2
2,4,8,16,32,62,114,111,79,49,36,23,17,12,9,7,5,4,2
2,4,8,16,32,63,114,110,79,49,36,23,17,12,9,7,5,4,2
2,4,8,16,32,63,114,109,78,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,63,114,109,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,63,114,109,77,47,35,22,16,11,9,7,5,4,2
2,4,8,16,32,63,114,108,76,46,34,22,16,11,9,7,5,4,2
2,4,8,16,32,63,115,109,78,48,35,22,16,11,9,7,5,4,2
2,4,8,16,32,64,115,107,75,45,33,21,15,10,8,7,5,4,2
2,4,8,16,32,64,115,107,75,45,33,21,15,10,8,7,5,4,2
2,4,8,16,32,64,115,107,76,46,34,22,16,11,9,7,5,4,2
2,4,8,16,32,64,115,107,75,46,34,22,16,11,9,7,5,4,2
2,4,8,16,32,64,115,108,77,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,115,108,77,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,115,108,77,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,115,108,77,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,116,108,78,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,116,108,78,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,116,107,78,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,117,107,79,50,37,24,17,11,9,7,5,4,2
2,4,8,16,32,64,118,108,79,51,38,24,17,11,9,7,5,4,2
2,4,8,16,32,64,119,107,78,50,37,24,17,12,10,8,6,4,2
2,4,8,16,32,64,119,107,79,51,38,25,18,12,10,8,6,4,2
2,4,8,16,32,64,119,108,80,52,38,25,18,13,11,8,6,4,2
2,4,8,16,32,64,119,104,76,48,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,105,77,48,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,102,74,45,33,21,16,11,9,7,5,4,2
2,4,8,16,32,64,118,101,73,44,32,21,16,11,9,7,5,4,2
2,4,8,16,32,64,118,102,73,44,32,21,16,11,9,7,5,4,2
2,4,8,16,32,64,118,102,74,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,102,73,45,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,102,73,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,118,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,102,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,103,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,102,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,103,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,102,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,103,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,121,102,73,46,33,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,72,46,33,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,102,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,73,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,100,72,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,100,71,45,33,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,100,72,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,119,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,101,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,100,73,46,34,22,17,11,9,7,5,4,2
2,4,8,16,32,64,120,100,73,46,33,22,17,11,9,7,5,4,2
2,4,8,16,32,64,120,99,72,45,33,22,17,11,9,7,5,4,2
2,4,8,16,32,64,121,100,73,46,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,120,100,72,45,33,22,17,11,9,7,5,4,2
2,4,8,16,32,64,121,102,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,121,101,73,47,34,23,18,12,9,7,5,4,2
2,4,8,16,32,64,122,103,74,48,35,24,18,12,9,7,5,4,2
2,4,8,16,32,64,122,104,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,122,104,73,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,105,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,104,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,104,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,105,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,105,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,105,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,106,74,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,107,76,48,35,24,17,11,9,7,5,4,2
2,4,8,16,32,64,124,107,75,48,35,24,17,11,9,7,5,4,2
2,4,8,16,32,64,124,108,76,48,35,24,17,11,9,7,5,4,2
2,4,8,16,32,64,124,107,75,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,107,75,47,34,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,109,76,48,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,123,110,77,49,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,110,77,50,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,111,78,49,35,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,112,79,50,36,24,17,11,9,7,5,4,2
2,4,8,16,32,64,124,112,80,50,36,23,17,11,9,7,5,4,2
2,4,8,16,32,64,124,114,81,51,37,24,18,12,9,7,5,4,2
2,4,8,16,32,64,125,113,80,50,36,24,18,12,9,7,5,4,2
2,4,8,16,32,64,125,115,81,51,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,125,114,81,50,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,81,50,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,81,50,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,81,50,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,80,50,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,80,51,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,126,115,80,51,37,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,114,79,51,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,115,80,50,36,24,17,12,9,7,5,4,2
2,4,8,16,32,64,125,115,80,50,36,24,17,12,10,7,5,4,2
2,4,8,16,32,64,125,116,81,52,38,25,18,13,10,7,5,4,2
2,4,8,16,32,64,125,116,81,52,38,25,18,12,10,7,5,4,2
2,4,8,16,32,64,126,116,81,52,38,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,116,82,54,40,27,19,14,10,8,6,4,2
2,4,8,16,32,64,126,114,81,53,39,26,18,13,10,8,6,4,2
2,4,8,16,32,64,125,112,80,52,38,26,19,14,11,8,6,4,2
2,4,8,16,32,64,126,112,78,50,36,24,17,12,9,7,5,4,2
2,4,8,16,32,64,126,111,78,51,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,111,79,51,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,110,78,50,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,110,78,50,37,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,111,79,51,38,25,18,12,9,7,5,4,2
2,4,8,16,32,64,126,111,78,49,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,111,78,49,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,127,112,79,49,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,112,79,50,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,112,79,50,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,110,77,49,35,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,110,77,49,34,23,17,12,9,7,5,4,2
2,4,8,16,32,64,126,109,76,49,35,24,18,12,9,7,5,4,2
2,4,8,16,32,64,125,108,75,49,35,24,18,12,9,7,5,4,2
