bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,16,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,16,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,16,17,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,16,17,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,17,14,12,9,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,17,14,12,9,8,6,6,6,6,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,13,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,18,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,18,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,14,12,8,8,6,6,5,5,4,4,4,2,2,2
2,4,8,16,17,14,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,16,17,14,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,16,17,14,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,16,17,14,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,16,17,14,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,13,9,8,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,9,8,6,7,6,6,4,4,4,2,2,2
2,4,8,15,17,15,14,9,8,6,7,6,6,4,4,4,3,2,2
2,4,8,15,17,15,14,9,8,6,7,6,6,4,5,4,3,2,2
2,4,8,15,17,15,14,9,8,6,7,6,6,4,5,4,3,2,2
2,4,8,15,17,15,14,9,8,6,7,6,6,4,5,4,3,2,2
2,4,8,15,17,16,14,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,14,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,14,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,14,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,17,15,10,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,15,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,16,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,16,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,15,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,16,16,15,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,16,16,15,10,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,16,16,15,11,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,16,16,15,10,9,6,7,6,6,4,5,4,3,2,2
2,4,8,15,16,16,15,11,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,16,16,15,11,10,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,15,11,9,7,7,6,6,5,5,4,3,2,2
2,4,8,15,17,16,14,10,9,6,7,6,6,4,5,4,3,2,2
2,4,8,15,17,16,14,10,9,6,6,5,5,4,5,4,3,2,2
2,4,8,15,17,16,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,16,15,10,10,6,6,5,5,4,4,4,3,2,2
2,4,8,14,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,15,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,13,9,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,13,9,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,13,9,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,9,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,3,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,3,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,15,14,10,9,6,6,5,5,4,4,4,2,2,2
2,4,8,15,17,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,15,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,16,14,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,16,15,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,16,15,10,10,7,7,5,5,4,4,4,2,2,2
2,4,8,15,16,16,15,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,17,15,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,17,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,17,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,4,4,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,16,10,10,8,8,6,6,4,3,3,2,2,2
2,4,8,15,17,17,16,10,9,8,8,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,8,8,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,17,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,17,11,11,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,17,11,11,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,17,17,11,11,7,7,6,6,4,3,3,2,2,2
2,4,8,16,17,17,17,11,11,7,7,6,6,4,3,3,2,2,2
2,4,8,16,17,17,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,16,17,17,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,16,17,17,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,6,6,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,4,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,4,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,6,6,4,4,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,16,16,10,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,16,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,16,16,10,10,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,16,15,10,9,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,16,15,10,9,7,7,6,6,4,3,3,2,2,2
2,4,8,15,16,16,15,10,9,7,7,6,6,4,3,3,2,2,2
2,4,8,15,17,16,15,10,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,17,16,15,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,17,16,15,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,17,16,15,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,16,15,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,16,15,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,16,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,12,11,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,12,11,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,12,11,7,7,5,5,4,3,3,2,2,2
2,4,8,14,16,18,16,12,11,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,12,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,11,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,16,12,10,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,18,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,14,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
2,4,8,15,16,17,15,12,9,7,7,5,5,4,3,3,2,2,2
