bond_dim_1,bond_dim_2,bond_dim_3,bond_dim_4,bond_dim_5,bond_dim_6,bond_dim_7,bond_dim_8,bond_dim_9,bond_dim_10,bond_dim_11,bond_dim_12,bond_dim_13,bond_dim_14,bond_dim_15,bond_dim_16,bond_dim_17,bond_dim_18,bond_dim_19
2,4,8,15,21,17,14,11,8,6,6,6,6,4,5,4,4,4,2
2,4,8,16,21,17,14,11,9,6,6,6,6,4,5,4,4,4,2
2,4,8,16,22,18,15,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,22,18,15,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,18,15,11,9,7,7,6,6,5,5,4,4,4,2
2,4,8,16,23,18,15,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,22,18,15,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,22,19,15,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,22,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,6,5,6,4,4,4,4,4,2
2,4,8,16,23,19,16,11,9,6,6,5,6,4,4,4,4,4,2
2,4,8,16,23,19,16,11,9,6,6,5,6,4,4,4,4,4,2
2,4,8,16,23,19,16,11,9,6,6,5,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,6,5,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,10,9,6,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,10,7,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,10,7,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,10,7,7,6,6,4,5,4,4,4,2
2,4,8,16,23,20,17,12,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,23,20,17,12,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,23,19,16,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,23,19,16,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,23,19,16,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,19,16,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,20,16,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,20,16,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,20,16,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,20,16,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,12,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,17,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,17,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,17,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,17,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,24,21,17,10,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,24,21,18,11,10,6,6,5,5,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,6,6,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,6,6,6,6,4,4,4,4,4,2
2,4,8,16,26,21,18,11,10,6,6,6,6,4,4,4,4,4,2
2,4,8,16,26,21,18,11,10,6,6,6,6,4,4,4,4,4,2
2,4,8,16,26,21,18,11,10,6,6,6,6,4,4,4,4,4,2
2,4,8,16,26,21,18,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,10,10,6,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,10,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,10,10,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,11,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,11,11,7,7,6,6,4,4,4,4,4,2
2,4,8,16,25,21,18,12,11,7,7,6,6,4,4,4,4,4,2
2,4,8,16,26,21,18,11,11,7,7,6,6,4,4,4,4,4,2
2,4,8,16,26,22,18,11,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,26,22,19,12,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,26,22,19,12,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,26,23,19,12,11,7,7,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,21,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,23,20,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,21,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,21,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,21,13,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,21,13,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,21,13,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,26,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,24,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,25,22,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,5,4,2
2,4,8,16,26,25,23,14,12,8,8,6,6,4,5,4,5,4,2
2,4,8,16,25,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,25,23,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,13,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,12,8,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,14,13,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,26,24,14,13,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,26,24,14,13,8,8,6,6,4,5,4,4,4,2
2,4,8,16,26,26,24,15,13,8,8,6,6,5,5,4,4,4,2
2,4,8,16,26,26,24,15,13,8,8,6,6,5,5,4,4,4,2
2,4,8,16,26,26,24,15,14,9,8,6,6,5,5,4,4,4,2
2,4,8,16,26,26,24,15,14,9,8,6,6,5,5,4,4,4,2
2,4,8,16,26,26,24,15,14,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,14,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,6,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,6,7,5,5,4,4,4,2
2,4,8,16,25,26,24,14,13,9,8,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,14,13,9,8,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,13,9,8,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,9,7,7,5,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,7,7,5,5,4,4,4,2
2,4,8,16,24,26,24,15,14,9,9,7,7,5,5,4,4,4,2
2,4,8,16,24,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,26,24,14,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,26,25,14,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,25,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,25,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,26,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,24,15,15,10,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,24,27,24,15,15,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,16,15,10,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,15,9,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,15,10,8,6,6,4,5,4,4,4,2
2,4,8,16,23,27,24,15,15,10,8,6,6,4,5,4,4,4,2
2,4,8,16,22,27,24,15,14,9,8,6,6,4,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,8,6,6,4,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,4,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,4,5,4,4,4,2
2,4,8,16,22,27,23,15,15,10,9,6,6,4,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,5,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,5,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,5,5,4,4,4,2
2,4,8,16,22,27,24,15,15,10,9,6,6,5,5,4,4,4,2
2,4,8,16,22,27,24,15,15,9,9,6,6,5,5,4,4,4,2
2,4,8,16,21,27,24,15,15,9,9,6,6,5,5,4,4,4,2
2,4,8,16,21,27,24,15,15,9,9,6,6,5,5,4,4,4,2
2,4,8,16,21,26,24,15,15,10,10,7,7,5,5,4,4,4,2
2,4,8,16,20,26,23,15,15,10,10,7,7,5,5,4,4,4,2
2,4,8,16,20,26,23,15,15,10,10,7,7,5,5,4,4,4,2
2,4,8,16,20,26,23,15,15,9,9,6,6,4,4,4,4,4,2
2,4,8,16,20,25,23,15,15,9,9,6,6,4,4,4,4,4,2
2,4,8,16,20,25,22,15,15,9,9,6,6,4,4,4,4,4,2
2,4,8,16,20,25,22,15,15,9,9,6,6,4,4,4,4,4,2
2,4,8,16,20,25,22,15,15,10,10,6,6,4,4,4,4,4,2
2,4,8,16,20,24,22,15,15,10,10,6,6,4,4,4,4,4,2
2,4,8,16,20,24,22,15,15,10,10,6,6,4,4,4,4,4,2
2,4,8,16,20,24,22,15,15,10,10,6,6,4,4,4,4,4,2
2,4,8,16,20,24,22,15,15,10,10,6,6,4,4,4,4,4,2
